1403636860.6516664 -0.011937128 -0.024391239 -0.099412955 0.856146153 -0.012784884 0.516351911 -0.015199176
1403636860.7516665 -0.015121033 -0.024611766 -0.118767610 0.857833096 -0.007987698 0.513666135 -0.014341467
1403636860.8516665 -0.016621038 -0.025384779 -0.110839650 0.857418277 -0.000553803 0.514519448 -0.010165101
1403636860.9516666 -0.017080705 -0.025605578 -0.075218442 0.856569846 0.005077772 0.515920580 -0.009395198
1403636861.0516665 -0.014888892 -0.026380071 -0.022085971 0.851853892 0.007745398 0.523643484 -0.009080534
1403636861.1516664 -0.010872143 -0.027543147 0.039471332 0.841636983 0.007396998 0.539932988 -0.008052376
1403636861.2516665 -0.006592962 -0.029487394 0.102770613 0.828101418 0.008487806 0.560470426 -0.006992848
1403636861.3516665 -0.003900318 -0.031820878 0.161395927 0.815192513 0.007354228 0.579088465 -0.007976898
1403636861.4516666 -0.002121417 -0.034415948 0.201163873 0.805603857 0.004248721 0.592385938 -0.007954438
1403636861.5516665 -0.001036916 -0.036723971 0.209041501 0.802070253 0.001963839 0.597196893 -0.005943394
1403636861.6516664 0.000832966 -0.038655824 0.184474962 0.806701185 0.001675714 0.590914833 -0.007074595
1403636861.7516665 0.001156941 -0.039447405 0.137304676 0.813889884 0.003290060 0.580951521 -0.008231809
1403636861.8516665 -0.000845270 -0.038255256 0.081027773 0.820825236 0.005171499 0.571078771 -0.009392789
1403636861.9516666 -0.004967104 -0.035004757 0.023008421 0.830990378 0.005569595 0.556086187 -0.013860871
1403636862.0516665 -0.009198902 -0.030416692 -0.033267376 0.842088920 0.003480006 0.538995525 -0.018919922
1403636862.1516664 -0.012250769 -0.025846420 -0.080148503 0.848652580 0.001431377 0.528434492 -0.023318169
1403636862.2516665 -0.013891241 -0.023905945 -0.107083497 0.852705773 0.005985310 0.521942963 -0.020798633
1403636862.3516665 -0.014530255 -0.023714780 -0.104525753 0.856788043 0.010843696 0.515282595 -0.016748448
1403636862.4516666 -0.013633665 -0.024046571 -0.068663051 0.857581596 0.012016621 0.513917531 -0.017267861
1403636862.5516665 -0.010125629 -0.026237671 -0.012701602 0.853309134 0.011210920 0.521160111 -0.011400711
1403636862.6516664 -0.003768029 -0.029321767 0.053170728 0.845949076 0.009390705 0.533180168 0.000939944
1403636862.7516665 0.001668241 -0.029280776 0.121774616 0.838750524 0.004533315 0.544487973 0.003139208
1403636862.8516665 0.005791045 -0.029066213 0.189531346 0.835208833 -0.003363899 0.549919698 0.001793311
1403636862.9516666 0.006227417 -0.028742432 0.246810254 0.830656421 -0.010128256 0.556688780 -0.002220536
1403636863.0516665 0.004548877 -0.029559585 0.274054697 0.824410538 -0.007803678 0.565935084 -0.001961518
1403636863.1516664 0.003124684 -0.031779891 0.265400741 0.819876632 -0.002074523 0.572498449 0.006597781
1403636863.2516665 0.001997600 -0.032115202 0.224892277 0.820172667 0.002140715 0.571981024 0.012244271
1403636863.3516665 0.001552237 -0.031724462 0.165046317 0.822118313 0.004089917 0.569019686 0.017926177
